date,AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,GOOG,GOOGL,JNJ,JPM,LLY,MA,META,MSFT,MU,NFLX,NVDA,ORCL,TSLA,V,WMT,XOM
2016-11-04,0.0,0.9223682284355164,0.2476086914539337,0.007234096527099609,0.0,0.0,0.0,0.0,0.7503367066383362,0.3751683533191681,-0.9039804935455322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004843235015869,0.0,0.18240867720709908,0.0,0.0,0.0
2016-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6344964504241943,0.0,0.0,0.0
2016-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,0.0,0.6173355579376221,0.13078386443001883,0.0,0.0,0.0,0.0,0.0,0.0,0.30516235033671063,0.0,0.3083549737930298,0.0,0.0,0.0,0.30516235033671063,0.0,0.4604885280132294,0.2191178351640701,0.45332324504852295,0.2642838614327567,0.0,0.0,0.0
2016-11-08,0.476763054728508,0.0,0.9532319903373718,0.0,0.13465394576390588,0.0,0.0,0.0,0.0,-0.601592481136322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531009197235109,0.0,0.0,0.09986379742622375,0.0,0.0,-0.8525028824806213
2016-11-09,-0.10694454908370972,0.0,0.0,0.0,0.8828213214874268,0.0,0.0,0.0,0.0,0.0,0.0,-0.6336834132671356,0.4598682820796966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,-0.47275935610135394,0.0,-0.6586631877081734,0.0,-0.812380850315094,0.0,0.0,0.0,-0.4614036977291107,-0.2392031252384186,0.9155994653701782,0.0,0.0,0.0,0.0,-0.24185560643672946,0.0,-0.23411302055631364,-0.008364866177241007,0.0,-0.4684305489063263,0.0,-0.439535915851593,-0.37361615896224976
2016-11-11,0.2057027965784073,0.9507142305374146,0.35567642748355865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6308096051216125,0.0,0.0,-0.08205430507659914,0.0,-0.33942002058029175,0.14348301939342334,0.0,0.4788509368896484,0.0,0.0,0.0
2016-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-13,0.0,0.0,0.0,0.0,-0.9164370894432068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483051896095276,0.0,0.0,0.0,0.0,0.0,0.8663918972015381,0.0,0.0,0.0,0.0,0.0
2016-11-14,-0.0928148797580174,0.08115288615226746,-0.22517356276512146,0.0,0.4465170055627823,0.0,0.0,0.0,0.0,-0.35332911014556884,0.7975490689277649,0.4272700250148773,0.9496614933013916,0.0,0.0,-0.27601232131322223,0.7632654905319214,0.0,-0.19604780276616415,0.0,-0.6181687911351522,0.2874484062194824,0.077669084072113,0.0
2016-11-15,0.21661008894443512,0.8908601403236389,0.0,0.0,0.0,0.0,0.0,0.0,-0.16852790117263794,-0.03259349720818656,0.025774210691452026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,0.03521946498325891,0.0,0.1145865246653557,0.0,-0.18304636081059775,0.0,0.0,0.0,0.0,0.0,0.0,-0.07859440445899962,0.0,0.0,0.0,0.17039700349171957,0.0,0.0,0.2211243659257889,0.0,-0.24866036574045816,0.0,0.008664995431900043,0.0
2016-11-17,-0.02689186731974284,0.0,0.18912134170532227,0.0,-0.14208143949508667,0.0,0.0,0.0,0.024689435958862343,0.024689435958862343,0.8188047409057617,0.0,0.0,0.0,0.0,0.07740043269263373,0.9174697995185852,0.4079183340072632,0.0,0.0,0.16612738370895386,0.0,-0.19938164154688517,0.0
2016-11-18,0.4494616687297821,0.0,0.2991197943687439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19562764167785646,0.0,-0.07968210180600478,0.0
2016-11-20,0.29250431060791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850086212158203,0.5850086212158203,0.0,0.0,0.0,0.29250431060791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850086212158203,0.0,0.0
2016-11-21,-0.007716238498687744,0.6860319375991821,0.1048638125260671,0.0,0.0,0.0,0.0,-0.7541378140449524,0.39234185218811035,0.39234185218811035,0.0,0.0,0.0,0.0,0.0,-0.4797830283641815,0.0,0.36081976549965994,0.0,0.0,0.0,0.0,-0.9512106776237488,-0.7541378140449524
2016-11-22,0.21074815591176352,0.0,-0.2409998178482056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9268490672111511,0.0,0.7373814582824707,0.0,0.0,0.0,0.9538071751594543,0.0,0.3037152091662089,0.0,0.17843625942866007,-0.9605866074562072,0.0,-0.7472323179244995
2016-11-23,-0.38611615896224977,0.0,0.06151859760284424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48250491296251613,0.0,0.0,-0.16096213459968567,0.95084810256958,0.0,0.0,-0.8121914267539978,0.0,0.0,-0.4783109128475189,0.0
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0.15487061738967894,0.0,0.04070866107940674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15238242016898262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,0.8896772265434265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896772265434265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,0.266757607460022,-0.027178625265757244,-0.1827842720917293,-0.6598975658416748,0.0,0.0,-0.7072468400001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,-0.31645839744144016,0.0,0.09819228308541435,0.0,0.19947506189346315,0.0,0.925334632396698,0.0,0.0,0.0,-0.24970431129137674,0.8950458765029907,0.0,0.0,0.0,0.3436729907989502,0.3601694941520691,0.4521687626838684,0.0,0.0,0.0,0.0,0.4008214920759201,0.0
2016-11-30,-0.4829488396644592,0.9376960396766664,0.22275795255388534,0.0,0.8265349268913269,0.0,0.0,0.7134155035018921,0.0,0.0,0.0,0.41326746344566345,0.0,0.0,0.0,0.0,0.903039574623108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.04946739971637726,0.0,-0.4732036590576172,0.0,-0.1252256155014038,0.0,0.0,0.2005925973256429,0.7149083018302917,0.7149083018302917,0.0,-0.7940622568130493,0.0,0.0,0.0,0.0,0.0,0.35023993253707886,-0.9434585869312286,0.0,0.0,0.0,0.0,0.0
2016-12-02,0.0,0.0,0.18784449100494385,0.0,0.0,0.0,0.0,0.94463711977005,0.0,0.0,-0.9730514883995056,0.0,0.6236456632614136,0.0,0.0,0.0,0.0,0.0,0.0,0.30540078878402704,-0.008530929684638977,0.0,0.0,0.2361592799425125
2016-12-04,0.4182453751564026,0.0,0.0,0.0,0.0,0.0,0.8878240585327148,0.0,0.4182453751564026,0.4182453751564026,0.0,0.0,0.0,-0.8239802718162537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41199013590812683,0.0,0.0
2016-12-05,0.07276252337864467,0.9482204914093018,0.08255080665860857,0.0,0.4650742411613464,0.0,-0.221529891093572,0.0,0.0,0.007179081439971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4625984877347946,0.8764907419681549,0.0,0.023752605915069558,0.20790297786394754,0.0,0.0
2016-12-06,-0.1098809904522366,0.5630399584770203,-0.23155986070632933,0.0,0.0,0.0,0.0,0.0,-0.07272094488143926,0.7966747283935547,0.0,0.22473225990931192,0.0,0.40213826298713684,0.0,-0.21441741784413657,0.0,0.44542422890663147,0.0,0.9111859202384948,0.0,0.0,0.9284062385559082,0.0
2016-12-07,-0.051146179437637336,0.0,-0.11110635598500569,-0.914853572845459,0.0,-0.6666381359100342,0.18958019018173217,0.0,0.0,0.0,-0.4716015160083771,0.0,-0.8125039637088776,0.0,0.0,0.26249308586120607,0.38004238264901297,0.0,0.0,0.0,-0.23509836196899414,0.0,-0.3333190679550171,0.0
2016-12-08,0.23354472219944,0.0,0.10922118595668248,0.08156483173370362,0.9185482859611512,0.0,0.23982876539230347,0.0,0.4761973023414612,0.0,0.0,0.0,0.4178853929042816,0.0,0.0,0.011020207405090332,0.948562741279602,0.93417888879776,-0.910696029663086,0.0,0.0,0.0005451838175455359,0.0,0.0
2016-12-09,0.05217996510592374,0.0,-0.405269980430603,0.4423837661743164,-0.7389549612998962,0.0,-0.7494618892669678,0.0,0.046658313274383544,0.046658313274383544,0.0,0.0,0.4259342948595683,0.0,0.0,-0.1172821044921875,0.0,0.0,-0.6598975658416748,0.0,0.0,0.0,-0.9720251560211182,0.0
2016-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,-0.13247119528906687,0.6146470308303833,-0.22219876945018768,0.0,-0.7107300758361816,0.0,0.0,0.0,0.0,0.0,-0.4190292954444885,0.0,0.40533705055713654,-0.4774888455867768,0.0,0.0,-0.486206442117691,0.0,-0.9466100533803304,0.11471607685089111,0.0,0.0,0.0,0.3766309122244517
2016-12-13,0.10302811861038207,0.0,0.22350944578647614,0.0,-0.8530657291412354,0.0,0.0,0.0,-0.16946307818094888,-0.16946307818094888,0.0,-0.8530657291412354,0.0,0.0,0.0,0.1887286901473999,0.6008286873499552,0.0,0.0,0.9543659090995787,0.19593505561351776,0.0,0.0,0.2045428454875946
2016-12-14,0.18248757123947143,0.0,-0.013709789514541626,0.0,-0.06426502267519633,0.0,0.0,0.0,0.0,0.0,-0.1354900300502777,0.0,0.0,0.0,0.0,0.42584002017974854,0.0,0.0,0.22873440053727892,0.703809380531311,0.0,0.0,0.0,-0.4751992523670196
2016-12-15,0.36680035157637164,0.0,0.1132913487298148,0.0,0.3573707342147827,0.0,0.0,0.9491690397262572,0.0,0.0,0.0,0.0,-0.1887697306546298,-0.8010604381561279,0.0,0.247412900129954,0.9399405121803284,0.24443772860935756,0.23780516783396402,-0.13242836432023483,0.0,-0.26702014605204266,-0.02887097001075739,0.0
2016-12-16,0.05473110079765318,0.0,0.1779690831899643,0.0,0.0,0.0,0.0,-0.8012320399284363,0.0,0.0,0.8464349508285522,0.0,0.5674791236718496,0.0,0.0,0.0,0.0,0.1779690831899643,0.0,0.24577874541282654,0.469812422990799,0.0,0.0,0.0
2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0.10284948348999019,0.0,0.23700350522994995,0.0,0.0,0.0,-0.1971493363380432,0.0,0.0,0.462664246559143,0.4551672041416168,0.0,0.0,0.0,0.0,0.0,0.9499866366386414,0.6241518060366312,0.0,0.0,0.4667457640171051,0.0,0.389827162027359,0.0
2016-12-20,-0.13575145602226255,0.0,0.3000157858644213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7409332394599915,-0.8343077301979065,0.0,0.0,0.0,0.0,0.0,0.0,0.3820561071236928,0.0,0.20747680962085724,0.0,0.0,0.8317011892795563
2016-12-21,-0.43829047679901123,0.0,0.8831110000610352,0.0,0.05970766146977743,0.0,0.0,0.0,0.14738613367080688,-0.0015652775764465332,0.0,0.0,0.0,0.0,0.0,0.2293733755747477,-0.13049724698066711,0.5654385924339295,0.0,-0.8830315470695496,0.39214083552360535,0.0,0.0,0.0
2016-12-22,0.12905229131380716,0.0,0.37118273973464966,0.0,0.0,0.0,0.0,-0.4561457931995392,0.2530151804288228,0.18976138532161713,0.0,0.0,0.0,0.0,0.0,-0.3012993633747101,0.16929075320561726,0.456161230802536,0.0,-0.9691940546035768,0.5235394358634948,0.0,0.0,0.0
2016-12-23,0.0,-0.8935768604278564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8935768604278564,0.0,0.0,0.0,0.42444175481796265,0.0,0.0,0.0,0.0,0.0,0.0,0.5536675453186035
2016-12-27,0.19343426078557968,0.0,0.275444616874059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343613107999166,0.4480153024196625,0.0,0.0,0.0,0.0,0.0
2016-12-28,0.10504258530480522,0.0,0.09251095056533812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901720643043518,0.0,0.0,0.0,0.0,0.20183394849300382,0.0,0.0,-0.020952986045317215,0.0,0.0,0.0,0.0,0.9367516040802002
2016-12-29,0.07268262571758694,0.0,0.45706623792648315,0.0,-0.0015139281749724787,0.0,0.0,-0.3390539288520813,0.24872543414433798,0.24872543414433798,0.0,0.0,0.0,0.0,0.0,-0.0357036828994751,0.0,0.7268425226211548,-0.22313762373394436,0.0,-0.3442138036092122,0.0,0.0,0.0
2016-12-30,-0.02812660733858748,0.0,0.0,0.0,0.0,0.0,0.0,-0.7331985235214233,0.0,0.0,0.4421221911907196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10696220397949219,0.0,0.23060572147369385,0.0,-0.7331985235214233,-0.7331985235214233
2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9314359426498412,0.0,0.0,0.0
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609007000923157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,0.4314347207546234,0.0,0.22372095783551535,0.0,0.0,0.0,0.0,0.0,0.010475173592567444,0.4050762206315994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26537473499774933,-0.03642424941062927,0.0,-0.3212670584519704,0.0,0.0,0.0
2017-01-04,0.2593086428112454,0.050983473658561734,0.09128834605216982,0.0,-0.760942280292511,0.7691118121147156,0.0,-0.3804711401462555,-0.018170088529586736,-0.4461051325003306,0.0,0.0,0.5907215476036072,-0.4570551812648773,0.0,-0.9659640789031982,0.0,-0.4648890197277069,0.0,-0.9659640789031982,-0.06913078257015773,0.0,-0.39639467000961304,0.23158249258995056
2017-01-05,0.28269339352846146,0.0,0.09394780030617347,0.0,0.0,0.0,0.4755814969539642,0.0,0.2243986874818802,0.0,-0.9278002977371216,0.0,0.9342429041862488,0.05327244102954867,0.0,0.0,0.9564802050590516,0.36766618490219116,-0.0029779553413391115,0.0,-0.27285003662109375,0.0,0.0,0.0
2017-01-06,-0.10300305485725403,0.0,0.3625503182411194,0.0,0.0,0.0,0.0,0.0,0.29012471437454224,0.29012471437454224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47918248176574707,0.19566980004310608,0.0,0.0,0.0,-0.483774334192276,0.0
2017-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.11097222566604614,0.2998208204905192,0.0,0.0,0.47705258925755817,0.0,0.0,-0.31365863482157386,0.2218890388806661,0.2218890388806661,0.0,0.35778944194316864,0.0,0.0,0.0,0.33283355832099915,0.0,0.0,0.115519004208701,0.0,0.0,0.0,0.0,-0.9409759044647216
2017-01-10,-0.0001325507958730062,0.0,-0.3150195876757304,0.0,-0.0779743492603302,0.0,0.0,-0.2293196121851603,0.23699557781219482,0.08887334167957306,0.0,-0.4674810469150543,0.0,0.0,0.0,0.0,0.0,-0.2362646907567978,-0.9164567291736603,0.0,0.36008305549621583,0.0,-0.31546916564305627,0.0
2017-01-11,-0.23143655806779861,0.7560134530067444,0.10368684927622478,0.0,0.05052069425582888,0.0,0.0,0.0,0.0,0.0,0.8028292059898376,-0.09713575243949889,0.0,0.0,0.0,0.0,0.0,0.0,-0.23805929720401764,0.0,0.0,0.0,0.030840436617533367,-0.9233552515506744
2017-01-12,-0.2571901798248291,0.0,0.06649209423498674,0.0,0.13455241918563843,0.0,0.0,0.0,0.0,0.0,0.0,-0.24000971019268036,-0.38478152453899384,0.0,0.0,0.0,0.0,0.23332122961680093,0.0,0.0,0.9401638507843018,0.0,0.6012818217277527,0.7747610211372375
2017-01-13,0.25483109269823345,0.0,-0.28976601362228394,0.0,0.18463819556766087,0.0,0.0,0.0,0.0,0.0,0.0,0.051161570208413255,0.0,0.0,0.0,0.0,0.0,0.22071326862681995,0.0,0.0,0.0,0.0,-0.2538832128047943,0.0
2017-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,0.5566461299146924,0.0,-0.01008793711662287,0.0,-0.30549929539362586,0.0,0.0,0.5113908052444458,-0.9164978861808776,0.0,0.0,-0.4630948543548584,0.3815268874168396,0.0,0.0,0.0,-0.6301273107528687,-0.05261980111782367,0.0,0.0,-0.4809162616729736,0.0,0.36070319016774494,0.0
2017-01-18,0.11467950542767842,0.6884598731994629,0.13502369608197892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3818244218826294,-0.04003228992223741,0.0,0.0,0.0,0.0,0.12748446518724615,0.0,-0.9198907315731049,0.4337894022464752,0.0,-0.24028684198856354,0.3065600593884786
2017-01-19,-0.3532673120498657,0.8951264023780823,-0.07712213482175556,0.0,0.0,0.0,-0.9432567954063416,0.0,-0.192242960135142,-0.1153457760810852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428353985150655,0.0,0.0,-0.09675857424736023,0.0,0.0,-0.22795432806015015
2017-01-20,-0.13102595914493909,0.0,-0.07221858501434326,0.16829273104667664,0.0,0.0,-0.33929863572120667,-0.8446802496910095,-0.04662464559078217,-0.12911141912142435,0.0,0.0,0.0,0.0,0.0,0.0,0.8952098488807678,0.178976908326149,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,-0.27646306157112116,0.0,-0.029439005586836074,0.0,0.0,0.0,0.6084869503974915,0.9366088509559632,0.0027542312939961935,0.0033050775527954323,0.1561014751593272,0.0,0.0,0.0,0.0,-0.32307620843251544,0.0,0.0,0.0,-0.9692286252975464,0.0,0.0,0.20282898346583048,0.0
2017-01-24,-0.07038130760192872,0.8270314335823059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03336393562230196,0.0,0.8076236844062805,0.0,0.0,-0.012794941663742065,0.0,0.0,0.0,0.0,0.0,0.0,-0.898934930562973,0.0
2017-01-25,-0.1420901198136179,0.5596305131912231,0.0,0.0,0.0,0.0,0.0,0.0,0.22311414778232574,0.0,0.4462282955646515,0.6669254899024963,0.0,0.0,0.0,0.20419017473856607,0.0,0.0,0.0,0.0,0.13984892765680948,0.0,-0.22658260663350424,0.0
2017-01-26,-0.12550833225250244,0.0,0.37413591146469116,0.0,0.0,0.0,0.0,0.0,-0.1516065342085702,-0.18416435122489933,-0.29184067249298096,0.0,0.0,0.0,0.0,0.2184071143468221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.0,0.2248628692967551,-0.16088443001111347,0.0,0.0,0.0,0.0,-0.27615714924676077,0.03747763236363729,-0.04358314275741578,0.0,0.0,0.0,0.0,0.0,0.10078858870726365,0.0,0.0,0.0,0.0,0.0,0.0,-0.9737868309020996,-0.2792099912961324
2017-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,-0.11924874037504195,0.0,0.0,0.0,-0.7955498099327087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09843805432319641,0.0,0.0,0.0,0.0,-0.31888022025426227,0.0,0.0,0.12896423041820526,0.0,0.0,0.0
2017-01-31,-0.1410110387308844,-0.9205315709114076,0.45925144851207733,0.0,0.0,0.0,0.0,0.0,-0.6133679946263632,-0.45904940366745,0.7782289981842041,0.0,-0.057942969724535935,-0.34001485506693524,0.0,0.3144860466321309,0.0,0.0,-0.9674166440963744,0.0,-0.4725615978240967,0.0,-0.0004002451896667758,-0.2241216480731964
2017-02-01,0.14226121732166835,0.9428030252456664,0.2419989824295044,0.0,-0.08108288049697876,0.0,0.0,0.0,0.0,0.0,0.0,0.11717963218688965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,-0.020640446859247544,0.929521381855011,-0.14954064455297258,0.0,0.0,0.0,0.02965812385082245,0.0,0.23434972763061523,0.0,0.0,0.0,-0.5370339155197144,0.0,0.0,-0.04843178391456604,0.0,0.0,0.0,0.0,-0.3377712666988373,-0.1303200602531433,-0.38050368428230286,0.0
2017-02-03,-0.20315667241811752,0.0,-0.17733160916127658,0.0,0.270550400018692,0.0,0.0,0.0,-0.5391861200332642,-0.4043895900249481,0.0,-0.03924320638179779,0.0,0.0,0.0,-0.13961472511291503,0.0,-0.9194847345352172,-0.6486997604370117,0.0,-0.4597423672676086,0.23787779041699,0.0,0.0
2017-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,-0.019227057695388794,0.0,0.005280296007792155,0.0,0.0,0.0,0.0,0.0,0.42275187373161316,0.42275187373161316,0.8771675229072571,-0.6718011498451233,0.0,0.0,0.0,-0.1793942451477051,0.0,0.0,-0.6274475008249283,0.0,0.9497203230857848,0.0,-0.7551031112670898,0.0
2017-02-07,0.18621728817621866,0.0,0.10581541912896293,0.0,0.0,0.0,0.0,0.0,0.18621728817621866,0.1117303729057312,0.0,0.0,0.0,0.0,0.0,0.4570348660151164,0.0,0.4610166847705841,0.7598599642515182,0.0,0.2553676764170329,0.0,-0.22329441706339517,0.0
2017-02-08,-0.005699700117111206,0.0,0.3047433098157247,0.0,0.0,0.0,0.92692631483078,0.0,-0.1872689127922058,-0.11236134767532349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008268892765045166,0.0,0.3859677016735077,-0.8774043917655945,0.92692631483078,0.9170995950698853
2017-02-09,0.17974574565887452,0.0,0.496442973613739,0.0,0.8987287282943726,0.0,0.0,0.0,0.0,0.0,0.0,0.4493643641471863,0.0,0.0,0.0,0.0,0.8460091948509216,0.0,0.04136320948600769,0.0,0.05777007937431335,0.0,0.0,0.0
2017-02-10,-0.012609873499189088,0.0,0.44354812800884247,0.0,0.0,0.0,0.048441991209983826,0.0,0.0,0.0,0.0,0.3014949560165405,0.0,0.0,0.0,0.0,0.0,0.0,0.14268008867899576,0.0,0.5701364080111185,0.0,0.22438961267471313,0.0
2017-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.04953485727310181,0.0,-0.3128594855467478,0.0,0.0,0.0,0.0,0.0,0.0,-0.9043031334877014,0.0,0.0,0.9075815379619598,0.0,0.0,0.0,0.0,-0.5170691609382629,0.21543008089065552,0.0,0.8789471983909607,0.0,0.0,0.0
2017-02-14,0.10021232813596725,0.0,0.0,0.0,-0.13969826698303223,0.0,0.0,0.0,0.18899455070495608,0.0021919459104537964,0.9351184368133544,0.0,0.0,0.0,0.0,-0.894292414188385,0.008126109838485718,0.0,0.0,0.0,0.11543941497802734,0.0,-0.4750397801399231,0.7963095903396606
2017-02-15,-0.010675583566938127,0.0,0.18389472961425785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43264538049697876,0.0,0.0,-0.3408695459365845,0.0,0.0,0.958217978477478,0.0,0.0,0.0,0.4870372414588928,-0.227246363957723,-0.17395025491714478,0.0
2017-02-16,-0.25651713212331134,0.0,-0.2392010539770126,0.0,0.04111106395721433,0.0,0.0,0.0,0.0,0.0,0.0,0.2374320924282074,-0.4680968821048736,0.0,0.0,0.0,0.0,0.0,0.0,-0.9361937642097472,0.0,0.0,0.21389172971248624,0.0
2017-02-17,-0.056997811794281004,0.0,-0.1042284369468689,-0.9507809281349182,0.0,0.0,-0.856753408908844,0.0,-0.4681811034679413,-0.3121207356452942,0.0,0.0,0.0,0.0,0.0,0.0,0.9580078721046448,0.0,0.0,0.0,0.0,0.0,-0.5989646485873631,-0.7472323179244995
2017-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9579865336418152,0.0
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.031086504459381104,0.0,-0.008962233861287435,0.0,-0.4811363220214844,0.0,0.0,0.0,-0.1949796825647354,0.0,0.0,0.0,0.0,-0.540684163570404,0.0,0.0,0.0,0.0,0.0,0.0,0.1898426413536072,-0.540684163570404,0.4367644945780436,0.0
2017-02-22,0.0,0.0,0.10272976160049438,0.0,0.0,0.0,0.0,0.9173901081085204,0.0,0.4700734913349152,0.0,0.0,0.0,0.0,0.0,0.0,0.9463244676589966,0.6638183295726776,-0.4827148616313934,0.0,-0.08425558181036086,0.0,0.13818006004605973,0.0
2017-02-23,-0.32145702838897705,0.0,0.0,0.0,0.7763404250144958,0.0,-0.6800311803817749,0.2782863974571228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2864420898258686,0.0,0.2102894691320566,0.0,-0.2266770601272583,0.0
