date,const,liquidity_alpha,size_alpha,signal_2,sentiment_change_alpha,sentiment_exp_decay_alpha,sent_macd_alpha,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,train_start,train_end,n_train
2018-12-12,0.0007385811116229396,0.0009288481021789124,0.0005586611227465386,0.0017854568904663165,0.0010437837971904592,0.0009341943901558097,-0.002209523196136312,0.0020769677586772286,-0.001441004126874403,-0.0002961617948068167,0.0010233357969483305,0.0007037910851652475,-0.0013078417644207829,0.00032273153732984835,0.001749511689127485,2017-12-11,2018-12-11,3350
2018-12-13,0.0007059885872799798,0.0009333618780478685,0.0005289924791383966,0.0017989145689959922,0.0010246940794580725,0.0009651584841792522,-0.002237112943345043,0.0020772334343598015,-0.001465333358472468,-0.0003922745028813396,0.0010153659419753025,0.0006202771969981881,-0.0012883723725329666,0.0002455408413015341,0.0016290630583088508,2017-12-12,2018-12-12,3347
2018-12-14,0.000519579767474113,0.0009201856200717883,0.0004103203110056288,0.0017278082168081831,0.0011274433242625824,0.0010344097708046463,-0.002338791240263607,0.0020156256020409723,-0.001544492153822908,-0.00048705661313963903,0.0010576866870489077,0.0005323010387448746,-0.0011290769166993153,0.00023478301644538186,0.0014253592740212837,2017-12-13,2018-12-13,3347
2018-12-17,0.0004479656476325031,0.0008570483409878151,0.0003490167642272188,0.0017376090372170734,0.0010810818267112138,0.0010386658873851602,-0.002339393106008798,0.002020523854068003,-0.0015846645069989003,-0.0004733630846508112,0.0011363752980614026,0.000494007217934441,-0.0011951542708581297,0.00030693028011004623,0.0013340438885158983,2017-12-14,2018-12-14,3343
2018-12-18,0.0003808693027230778,0.0008786523545705702,0.0003956843210053315,0.0017235557481864278,0.0011213906123235824,0.0010361325949612506,-0.002338832962383864,0.0019830655783623454,-0.0015808146022649491,-0.00041985715445785253,0.0011265009225590666,0.0005426270803186541,-0.0011849628798208348,0.0003014464278432316,0.0012937457548101022,2017-12-15,2018-12-17,3349
2018-12-19,0.0002745520724260419,0.0007352594886424375,0.0003804274311758364,0.0017956606216601397,0.0011422886063330048,0.0010491612397829,-0.002344458023017035,0.0018441883344710477,-0.0014081547230005151,-0.0004629115669754524,0.0009963801677529203,0.0005576047709738988,-0.0011976308787507305,0.0003530350683635428,0.0012437382050806724,2017-12-18,2018-12-18,3348
2018-12-20,0.00020741769455588296,0.0007678330027533316,0.0003761241751846758,0.0018189244142543244,0.0011333209534019034,0.0010101021666647412,-0.0023374476630037455,0.0017950297357663067,-0.0014668590798296473,-0.0005252715785555766,0.0011139355569414907,0.0005627275601278083,-0.0012914920829751031,0.0003529972509593427,0.001278941124588236,2017-12-19,2018-12-19,3348
2018-12-21,7.19845146338435e-05,0.0006581222088651292,0.00034448279488359917,0.0018509566543324757,0.0011576582390783062,0.0010270983106884797,-0.002416166108162707,0.0016472866842079908,-0.0015101773152304153,-0.0007998535855405182,0.0010745747822849554,0.000485488741383053,-0.0014304170199964442,0.0004132027772626866,0.001309644828496206,2017-12-20,2018-12-20,3350
2018-12-24,2.138438630956674e-05,0.0007412623000330295,0.00037123853722972937,0.0018290253124892506,0.0010994833846860548,0.0010252801361720076,-0.0023574977087674987,0.0015558227891398397,-0.0015762533798290533,-0.0008367385362776674,0.0011139050194790678,0.00043803872532994175,-0.0014708912416732589,0.0004509563294489702,0.0013602470233994833,2017-12-21,2018-12-21,3345
2018-12-26,0.0003556744741515501,0.0010594919780965023,0.0006121899750846235,0.0017920331209395814,0.0009673568659447757,0.001079330450614733,-0.0022973445682932343,0.00225771720110604,-0.00167075053032243,-0.0005395712006013308,0.0012183098746497592,0.0005451738449161157,-0.001966822666193824,0.0005816778769229626,0.00175619269029725,2017-12-22,2018-12-24,3344
2018-12-27,0.0003792147442909206,0.0010555086427303196,0.0005335549946437056,0.0017799769663253105,0.000987083404114099,0.0011266293898945456,-0.0023407484363785753,0.00226128566669546,-0.0016612363095254374,-0.0005132773552860161,0.001187946559302956,0.0005510048750525402,-0.001979993825945755,0.0005242057256020415,0.001644862469245454,2017-12-26,2018-12-26,3341
2018-12-28,0.0003632163297961655,0.0010602408351364418,0.0005150570094977827,0.0018214659339173098,0.0009995978739518359,0.0011535757478907313,-0.0023180725188238775,0.0023178815452931743,-0.0017157900202473095,-0.000509248143864218,0.0011945313235595509,0.0006470885186906846,-0.0019249602651649545,0.0005242608904585335,0.0016606117094057394,2017-12-27,2018-12-27,3344
2018-12-31,0.0003929794898949159,0.001104884275471581,0.0005619524322239682,0.0018180298694969368,0.0010051553464163105,0.0011452649697803823,-0.0023053093396622776,0.0023383361825596517,-0.0017743948958390437,-0.0004534088901303233,0.0012280576418165494,0.0006316392887166515,-0.0019235819369021318,0.000512028597390289,0.00170938516303461,2017-12-28,2018-12-28,3346
2019-01-02,0.00038678937763771733,0.0010709727290669927,0.0006117190972923501,0.0018052294133364083,0.0009909847004942927,0.0011083373877395141,-0.002276538488509355,0.0023246051053204962,-0.001793728611837338,-0.00037323838230985865,0.0012534348164066416,0.0006427282294513754,-0.001876353069357951,0.000498635247830015,0.0016824983857197337,2017-12-29,2018-12-31,3345
2019-01-03,0.0003337392398906413,0.0010204518407970781,0.0005478879918305943,0.002138967409757305,0.0010463029210048072,0.0010349756620090542,-0.0022436085210031558,0.002356411545770061,-0.0018478888173844375,-0.00033199873479488815,0.0012881879785515277,0.0006894526046110833,-0.0018728078638391567,0.0005012716874780559,0.0017011501978019166,2018-01-02,2019-01-02,3353
2019-01-04,0.0004002712117666046,0.0011701434204075382,0.0007345890833289963,0.002080873614066577,0.0009304743938039512,0.0008877272405248216,-0.0024305020167768527,0.002426027841421899,-0.002082174200058972,-0.00024122963695137243,0.0014208641496680637,0.0007634698915251628,-0.0017976121473657744,0.000322663743660036,0.001965203496240333,2018-01-03,2019-01-03,3347
2019-01-07,0.00041521242899890105,0.0012437995689815046,0.0007749486400025322,0.0021023245323186133,0.0011076912138945428,0.0008827124909542613,-0.0025420423949483496,0.002349233881209496,-0.002098577412970909,-0.0002504853186754845,0.0013317662337210883,0.0007683784295319846,-0.0017811967699123518,0.0003010339410433625,0.002039046485330213,2018-01-04,2019-01-04,3343
2019-01-08,0.00041277796748959335,0.0012717208534543294,0.0007924041964547537,0.0021349841698340964,0.0011487975336820979,0.000825407496981177,-0.0024929661286282726,0.0023070018182603236,-0.0019986144243244503,-0.00024730183740612254,0.0011949847448718244,0.0007431568580917859,-0.0017869384335329505,0.00028556060024309717,0.0020383501214265415,2018-01-05,2019-01-07,3343
2019-01-09,0.0004175312770856704,0.0013251055778526406,0.0008509277075928404,0.002142100586912541,0.0010877382615597229,0.0007606684354634077,-0.002328215211663828,0.0022849240218588865,-0.0020046058738099194,-0.00013710126940183096,0.0011603836227811846,0.0007824477703686028,-0.0018030001910770835,0.0003121841895768644,0.002160354999409654,2018-01-08,2019-01-08,3337
2019-01-10,0.00046404800277199016,0.0013431933470000983,0.0007947850741250714,0.002147883078434721,0.0010034995374596527,0.0006417390362963226,-0.002183158882497795,0.0021562640898441328,-0.001985296681861372,-0.00011959530525098891,0.0011181340781713446,0.0007969184697159662,-0.0018097696466250702,0.0002979064980626797,0.0021680168587774914,2018-01-09,2019-01-09,3330
2019-01-11,0.00042140438116608975,0.0013716270190769146,0.0008046134155954989,0.0022014802569754817,0.0009997745454135205,0.000624270446425271,-0.0022134278546996544,0.002148505566646497,-0.001929483027846742,-9.524428806482126e-05,0.0010451329472504038,0.0007879794716957745,-0.001789755934403023,0.0003101520348940294,0.0021623820701249337,2018-01-10,2019-01-10,3331
2019-01-14,0.0003601753376173442,0.0013124143792737455,0.0007581265524129453,0.002203213739194182,0.0009986979931753104,0.000614979603490463,-0.002241825926338032,0.0021498794490326665,-0.0018409943797043622,-7.09504878166494e-05,0.0009637739705357763,0.0007922526903591255,-0.0017410951266721884,0.00033412192450136006,0.002082633390477268,2018-01-11,2019-01-11,3330
2019-01-15,0.00039946065909955307,0.0014098314948894936,0.0009081779318464766,0.002148006658345866,0.0010067804031999679,0.0007102406558161497,-0.0023661968852993014,0.0020825423287640756,-0.0015936765779080168,4.621913275300396e-05,0.0006788417754363014,0.0008617811477271468,-0.0018407238572503177,0.0002863353890455819,0.0022691625783163847,2018-01-12,2019-01-14,3333
2019-01-16,0.0004409651013274315,0.0013799836627922475,0.0008817326230400891,0.0021050015807345486,0.0010259173113012381,0.0006687335955469858,-0.0023485960500179335,0.002063090390197198,-0.0015943463230683047,8.532091005816728e-05,0.0007173651102078075,0.0008338638790402194,-0.0018313317882655514,0.00028804914386640253,0.002203890918809864,2018-01-16,2019-01-15,3334
2019-01-17,0.00041538605067874474,0.0014624804145945375,0.0009986864053896818,0.0020970370843692537,0.001059416117013361,0.0006215446236889752,-0.002347031617412788,0.001983528720492154,-0.001527604910503876,9.373928315833398e-05,0.000613994447701861,0.0008615353698703066,-0.001885553403706106,0.0002632669692583545,0.002371072150493303,2018-01-17,2019-01-16,3331
2019-01-18,0.0003706475681843497,0.001425787107124386,0.000995565485560132,0.0021193407753237435,0.0010149260639528799,0.0006185196062281123,-0.0022964429007094876,0.002014198400539327,-0.0016229140192036493,8.661305252172859e-05,0.000640492474522486,0.0007961132983620404,-0.0018647599818569487,0.000372227377535543,0.0023103456085611213,2018-01-18,2019-01-17,3336
2019-01-22,0.0003091542778262742,0.001382236648134878,0.0009849278262799373,0.0019400959554447162,0.0009654448652290162,0.0006748461509111299,-0.002244802018757052,0.0020590935039354295,-0.0017855191742438571,-1.0497923097456409e-05,0.0006996283990499903,0.0008199359085529748,-0.0019037397546873556,0.00041648138180172886,0.0023488704486813285,2018-01-19,2019-01-18,3331
2019-01-23,0.0002911650056937242,0.0014106746595405708,0.0010507485960319324,0.0019273364044144338,0.0010785737792841739,0.0007733100740474577,-0.002255582984996595,0.0019402685142938083,-0.0014771740497032519,9.584248958122916e-05,0.00036233393525640086,0.0009014188783765671,-0.0019775782814408557,0.00045794378239182796,0.002473052227694477,2018-01-22,2019-01-22,3332
2019-01-24,0.00025075066473514393,0.0013148454360306448,0.001008251661031381,0.0018290125771934945,0.0011095483222570172,0.0007514251009375767,-0.0022372275386601777,0.0019297289503449621,-0.0014111557236907984,0.0001908260648861128,0.000257005967472445,0.0008668917604671045,-0.0019954237544446696,0.00043990626149922754,0.0023353573220536543,2018-01-23,2019-01-23,3330
2019-01-25,0.0002719181161854133,0.00116000515095283,0.00086959377412161,0.0017627142892312393,0.0009693264699214287,0.0006807660073070927,-0.0021294226550069816,0.0017987478754915558,-0.0010906365122284895,0.00034168364662985954,-1.806676750615039e-05,0.0010451356571300225,-0.0019859211615203456,0.00033490787486842186,0.002090419000744906,2018-01-24,2019-01-24,3328
2019-01-28,0.00015398572491068596,0.00109734310826313,0.0008360869861644296,0.0017073222933017135,0.0010330276131186253,0.0008486975883292844,-0.0021562084621171984,0.0019351841867873954,-0.0012941141933075894,0.00018945111924194757,-7.077881918413495e-05,0.0009839328594685246,-0.002112467564659944,0.0003226206678481136,0.001985609307616819,2018-01-25,2019-01-25,3329
2019-01-29,8.402694292828722e-05,0.0010579566163185688,0.0008314081259061214,0.0017474680821941092,0.0010641562155053,0.0008016442368675401,-0.0020893106682943682,0.0019558599755021243,-0.0013907185233556622,0.0001282660179956502,-0.00015461403911647695,0.0009646147164614333,-0.0020998648537376647,0.00022949308009308512,0.0020212114483160863,2018-01-26,2019-01-28,3328
2019-01-30,0.00023251333794698547,0.0011926080618943297,0.0008609652902248376,0.001725227189789143,0.0008554948277125064,0.0008000748983644487,-0.001949059210336863,0.0019921859470728295,-0.0012391673754534704,0.00021684121540656537,-0.00026018838904615674,0.0009939744736800525,-0.00219453897896181,0.00018563765626821504,0.002106827242417109,2018-01-29,2019-01-29,3331
2019-01-31,0.00034038986327237857,0.0012173897679875181,0.0008992961770495782,0.0016962127283340202,0.0008916557231795514,0.0006989376036075954,-0.0019281259989240803,0.0017776940521298406,-0.001049462293347773,0.0002431173475041309,-0.0003180495845758099,0.0009561443869575459,-0.002168683422657953,0.0002625043505345564,0.0021807108707014335,2018-01-30,2019-01-30,3325
2019-02-01,0.00040734358329103457,0.0010529643645445924,0.0007482500938365143,0.0016921893632008027,0.0008909206618781917,0.0006656565593381525,-0.0019007651930276741,0.0016004689871734889,-0.0008029557512923529,0.0003031690642115341,-0.0005821485852416811,0.0009959102624336272,-0.002056719487413545,0.0002233517360815127,0.002065401916956925,2018-01-31,2019-01-31,3331
2019-02-04,0.0004963826010047002,0.0009805810264309886,0.0007263426726945691,0.001685425155272523,0.0008650660902794506,0.0006095024309791974,-0.001899737726941856,0.0015826112382604073,-0.0007757225325693552,0.0003418039142759135,-0.0005077542385198811,0.0010905078373707469,-0.001915693396585823,0.0001851296967950453,0.0021141397763832746,2018-02-01,2019-02-01,3327
2019-02-05,0.0006797680650156435,0.0008451825770813445,0.0006150255382248765,0.0017508860268380905,0.0008858492711830418,0.0004449135730801202,-0.0018410446780139284,0.0016840989956733753,-0.0009825725461655233,0.00033598652356298683,-0.00018113821394307337,0.0009860961631095282,-0.0016708869542240935,3.583372774842728e-05,0.0018794557388122101,2018-02-02,2019-02-04,3327
2019-02-06,0.0008327907078845399,0.0007314802421968247,0.0005196720395938787,0.0016966347680276409,0.0008531885340483756,0.00041014815575103044,-0.0018777002138928994,0.0018063164771268908,-0.0007177381435577632,0.00027497994411924905,-0.00022522561154051748,0.0009063512144827365,-0.0014887459683785385,0.00010036767718784028,0.0017368807807622746,2018-02-05,2019-02-05,3323
2019-02-07,0.0006526728171768573,0.0006957893614905968,0.0005777281322346773,0.0016112022933191315,0.000863792044576969,0.0003685012648613396,-0.0019404249708062985,0.0016390826320805741,-0.000936164755610469,0.00023967889786579544,-2.338698690347719e-05,0.0009002141084168033,-0.0014597765969410921,-0.0001978474536477658,0.0017828350904654823,2018-02-06,2019-02-06,3318
2019-02-08,0.0007074284858990914,0.0006485614923357281,0.0005805512085235743,0.0016548804840300058,0.0008414033353209457,0.00029878256103196306,-0.0018350174722521174,0.0016163971819768968,-0.0009367293819242627,0.00023190917649263063,-5.4906397459986384e-05,0.0008631962467151248,-0.0013822850423787028,-7.94074394316426e-05,0.0017547829302897214,2018-02-07,2019-02-07,3318
2019-02-11,0.0008677927852721723,0.0006229322780720172,0.0005269184320174494,0.0017679427963179378,0.000744439249468919,0.0003274243688713279,-0.0018054146369192244,0.0016864245766359271,-0.0007292893325007509,0.00013936786580413327,-0.00019651432186295698,0.0008813176550994448,-0.0013307726837470321,-9.384476476467523e-05,0.0016776602678066452,2018-02-08,2019-02-08,3319
2019-02-12,0.0008712162314072104,0.00075677989863284,0.0005461658198082195,0.001663450708745092,0.0007991713471296959,0.00023060161517805892,-0.0018291205985992243,0.0015943301807702275,-0.0007641203272054731,0.00023567543702811316,-2.308608741927794e-05,0.0008311757983220477,-0.0015414389498706411,-9.538530069166831e-05,0.00172942286995765,2018-02-09,2019-02-11,3320
2019-02-13,0.0008168214780077329,0.0007878488469523688,0.0005456462750472987,0.0016889944345832846,0.0008488365882380246,0.0001629891080354985,-0.0018151068603550786,0.0015583490743841764,-0.0008082678626174128,0.0002791524550682541,6.652384283429159e-05,0.0008217506263542277,-0.0015691436975337832,-0.00015894836490058285,0.0017763079573333263,2018-02-12,2019-02-12,3320
2019-02-14,0.0007743761543962549,0.000764435279882203,0.0005353348691637509,0.001697094872703067,0.0008645397062326457,0.0001340642594259866,-0.0017590955274806943,0.0015825134285490045,-0.0007785507989764695,0.0003243848844517584,9.56718839255647e-05,0.0008025427658445594,-0.001593914102179701,-0.00011718658741764401,0.0017746995340502155,2018-02-13,2019-02-13,3323
2019-02-15,0.0007493300506815938,0.0007133447754018841,0.00046810782758428625,0.0017268317019852192,0.0009064657911094234,0.00011773932711670207,-0.0017746326375523995,0.0016153258674279916,-0.0008754180312577159,0.00044554168738530995,0.0002642777302449831,0.0007314094599015713,-0.0015165263189179008,-0.00010500982228522325,0.0016596969561375862,2018-02-14,2019-02-14,3327
2019-02-19,0.0006661563710085569,0.0006677336044109904,0.00047001183458098906,0.0017346612981007183,0.0008604110003013921,7.347354638674013e-05,-0.0017012502924242806,0.0016862907995878374,-0.0009449332666413523,0.0005396444813519151,0.00040497634533201676,0.0007548726999236042,-0.0014541114435672649,-0.0001130024238906739,0.001640427223297294,2018-02-15,2019-02-15,3325
2019-02-20,0.0006559892456019842,0.0006602843166934029,0.00046349788613210855,0.001719664657147567,0.0008340239245226211,4.6069624336813825e-05,-0.0016717276888945259,0.0016593129156933836,-0.000947018747491567,0.0005464995758854043,0.0004063901351320547,0.0007554492120290738,-0.0014615588211810266,-0.00010573965683292403,0.0015962145547908822,2018-02-16,2019-02-19,3321
2019-02-21,0.000654475194859787,0.0005964876248403961,0.0005168502129162964,0.0016999644580549798,0.0008543392352682843,4.223302770196953e-05,-0.001696439369412119,0.001595710554480165,-0.0009804781168897211,0.0005155919907138736,0.0003803231337177398,0.0007811974275029247,-0.0013929610844246308,-8.272753587241213e-05,0.0016417829573381532,2018-02-20,2019-02-20,3322
2019-02-22,0.0006907462717932082,0.0006632980404949254,0.000524831468671358,0.0016919588457997062,0.0008560591437414118,5.024084360621933e-05,-0.0016971390953168396,0.001633764666346183,-0.000949832162253557,0.0005509493101430591,0.0004173474826334642,0.0007538024697498585,-0.0013535852428317391,-0.00012656082154625904,0.0016514140512150304,2018-02-21,2019-02-21,3319
2019-02-25,0.0006822873943718406,0.0006182932767223292,0.0004777172025687711,0.0016801810214510393,0.0008794280169396728,6.0113200584689414e-05,-0.0017337538218063925,0.0016791088376684681,-0.0009987799913002225,0.0006048139138025786,0.0004941731906022226,0.0007735209450841598,-0.001324835950636844,-0.00012232539896463155,0.0015773092860580946,2018-02-22,2019-02-22,3320
2019-02-26,0.0005265893644430247,0.000538361107874224,0.0005504295370990405,0.001661154316497535,0.0008349210284896002,-2.1679101330038104e-05,-0.0016662507830714325,0.0017190792976092874,-0.0010155238704282153,0.0006001168168934536,0.0005738018601595231,0.0007626367614398963,-0.001153646801375695,-0.00012887866285908478,0.0015446755788772921,2018-02-23,2019-02-25,3323
2019-02-27,0.0005254815290947431,0.0005307789371003705,0.0005164278368393026,0.0015934757749227633,0.0007871141152617162,-7.630772251837397e-05,-0.0016266323387884756,0.0017515145181428323,-0.0010412778630001336,0.0006466289985090176,0.0006587317856201846,0.0007691967457655188,-0.0011399310539509536,-8.52749404663019e-05,0.0015219110930360194,2018-02-26,2019-02-26,3331
2019-02-28,0.0006175256897273306,0.0005804562711072056,0.000567388182988217,0.0015797107223509811,0.0007668578327334622,-6.242933912474843e-05,-0.0016544826568623478,0.0017021215170010648,-0.001088833430255076,0.0006011389178083409,0.0006214320127642273,0.000709045906752906,-0.0012371549302264248,-4.640111999240435e-05,0.0016342772875089905,2018-02-27,2019-02-27,3324
2019-03-01,0.0006888079223830146,0.0005864027762329188,0.0006266358942374396,0.0015903866258457093,0.0006721219403600398,-1.1298322799392128e-05,-0.001656299221748105,0.0017080447896402925,-0.0010893871052994884,0.0005814131183514679,0.0005633589758385342,0.0007142912676171699,-0.0013382037272932177,-3.148391388762637e-05,0.001716362890840229,2018-02-28,2019-02-28,3319
2019-03-04,0.0007228204805348493,0.0005996559152464689,0.0007033182027115048,0.0015737758106445024,0.0007393110207890728,7.77187700546735e-06,-0.0017597301421605005,0.0016562781557846495,-0.0010865948895498498,0.0005429776517127402,0.000499044345988274,0.0007304724877235077,-0.001350313937058417,-8.871938066140489e-05,0.001765318437091223,2018-03-01,2019-03-01,3319
2019-03-05,0.00064330135217459,0.0004942935125325552,0.000775491902297583,0.0016348924890142663,0.0007335834433127721,-6.78573954375768e-05,-0.001745633999022327,0.0017686977263600251,-0.0011641540458578923,0.0005927281025742407,0.0006237035523904845,0.0007383697267209893,-0.001394016982088442,-2.724087103705537e-05,0.0017337793579910378,2018-03-02,2019-03-04,3326
2019-03-06,0.0005527408390989762,0.0004686375207155806,0.0007893265122683788,0.0016304901908399754,0.0006985536792201304,-4.7497762461401215e-05,-0.001722524937703276,0.0018093514365755577,-0.0012027897188817704,0.000725474055487482,0.000679140103764252,0.0007071843912033842,-0.0014186823565392236,-1.3595686833145821e-05,0.001692017672611357,2018-03-05,2019-03-05,3331
2019-03-07,0.000527580768508088,0.0004905033135876804,0.0007920705395143467,0.0016341140253943282,0.0007478645036539289,-3.221071648472752e-05,-0.0018002127752118043,0.0018360748185984302,-0.0012285141220063143,0.0007242135074156553,0.000687367877226291,0.0006699206411393267,-0.001436145907865779,7.517629701325931e-07,0.0017040947359732955,2018-03-06,2019-03-06,3333
2019-03-08,0.0005554107224929844,0.00039228556682901485,0.000720529451498679,0.0016416740787081178,0.000807839462554997,-7.382334252003728e-05,-0.0018253230173261288,0.0018892436958728648,-0.0012703129232938795,0.0007503797837015119,0.0007441356058879687,0.0007087365846838139,-0.001369053485319947,-2.5203808741311586e-05,0.0016516522137281935,2018-03-07,2019-03-07,3332
2019-03-11,0.0005975635259413269,0.00028133034509047984,0.0006376356308561138,0.00165031889236304,0.0007997269315367977,-0.00013322922825999403,-0.0017738492410914648,0.001988036083013462,-0.0013236990478408019,0.0007747090999740846,0.0008573049005024803,0.0008242403691246725,-0.0013113387215751692,-8.577664240434015e-06,0.001528674962390991,2018-03-08,2019-03-08,3328
2019-03-12,0.0005254395651167094,8.855469169578879e-05,0.0006198272878438031,0.0016213750062499437,0.0007742787459456054,-5.731448541484047e-05,-0.0017975039070353377,0.002236731650576189,-0.0015240870392284483,0.0009099157585619639,0.0010523413168841355,0.0008368327322293213,-0.0012652153775437156,0.00011787408148236955,0.001404567946871414,2018-03-09,2019-03-11,3331
2019-03-13,0.0005239000558041049,0.00011120136012138509,0.0006366083089322872,0.0015877631397024135,0.000781675017582981,-5.851223460998634e-05,-0.001799082695405363,0.002195086333432151,-0.0015415312771940321,0.0008909058148650115,0.0010379563615194485,0.0008511100241461293,-0.0012694396109959529,0.00014145900660633107,0.001416374593491183,2018-03-12,2019-03-12,3333
2019-03-14,0.0005897392556475124,8.545799166101767e-05,0.0006283093675722061,0.0015741026817285334,0.0007242527989354665,-0.00010772257119722706,-0.0017401289908090703,0.0022059617840849122,-0.001610271503211502,0.0008531445820128164,0.0011527372359120575,0.0008500201192054053,-0.0012519558923945095,0.00011794549554006503,0.0014148758571990716,2018-03-13,2019-03-13,3332
2019-03-15,0.0006900742650998205,8.363939594062079e-05,0.0006049935825430878,0.0015212636620166853,0.0006575849251856276,-0.00012995008805648015,-0.0016595360054568924,0.002128455234770787,-0.0016516363954252235,0.0007730685173142893,0.0011545042175880752,0.0007607529723664083,-0.001201530893509758,9.237373748967225e-05,0.0013977950765361844,2018-03-14,2019-03-14,3331
2019-03-18,0.0007051185018396405,5.621207816348126e-05,0.0006054735010424396,0.0015411477423882551,0.0006072560168461425,-0.00017662395306446675,-0.0016128605204916633,0.00208631875713498,-0.0016605064308727927,0.0007223342142870712,0.001169287370597705,0.0007785512269576772,-0.0011331733098289593,4.9374276167404244e-05,0.0013670159927558533,2018-03-15,2019-03-15,3328
2019-03-19,0.0007469166330174408,2.1246644946615014e-05,0.0006220410100666648,0.00154572053170352,0.0006092289914725207,-0.0002646650302153931,-0.0015675174916329304,0.0020311480663575535,-0.00169508502481605,0.0006880174928066492,0.0011852957431388493,0.0007903437976991626,-0.001090900706349001,5.4648665795728184e-05,0.0014245593122129338,2018-03-16,2019-03-18,3322
2019-03-20,0.0008423002524993507,1.8349431575933868e-05,0.00062582008656936,0.0015539337227441802,0.0005517245042292225,-0.0002799016659385335,-0.0014670219053410202,0.0020500470123416717,-0.00169580557847178,0.0006523863798672483,0.001214232180058145,0.000836676923329521,-0.0009319485753778702,-4.42779346061008e-05,0.0014082791846264466,2018-03-19,2019-03-19,3324
2019-03-21,0.0009138480493716604,2.339434045542884e-06,0.0005625312642924583,0.0015292971971337668,0.000597635836091215,-0.000352837643951726,-0.0014678933480277029,0.002031755997228908,-0.0018340910027443479,0.0005916967728315489,0.0013755785768681853,0.0008700972978183608,-0.000845119471574429,-0.00010311023730851905,0.0014120405323845976,2018-03-20,2019-03-20,3325
2019-03-22,0.0008583044571673886,-4.549308547094444e-05,0.0006211584993645288,0.0015333779433468002,0.0006215705193298006,-0.0002665126222181349,-0.0015258603831796581,0.0020869219315629664,-0.0016753147154213047,0.0007395447889342686,0.0011539758982849425,0.0008054603470085991,-0.0009546707347122804,-0.00011764112898865462,0.0013929751999803468,2018-03-21,2019-03-21,3322
2019-03-25,0.000989841466953147,3.615487554886792e-05,0.0006317283794294247,0.0015866323834622218,0.0005856466793988078,-0.00028322153479329185,-0.0014481456162964148,0.0020910456526053714,-0.0014914198659792754,0.0005159224956380668,0.000978794356158175,0.0007269953538165654,-0.0010258633645456377,-0.00018449532345188538,0.001471773496667781,2018-03-22,2019-03-22,3321
2019-03-26,0.0010890892294331666,3.63279690224319e-05,0.0006217079295424589,0.0015351824222141937,0.0005787944135617908,-0.0001885240685879929,-0.0014678486567209082,0.0021006846688766297,-0.0012689180346804126,0.00048494899821349035,0.0008276596999368832,0.0007395093811497831,-0.0009375559745290489,-0.0002547152919508011,0.0014386403215352304,2018-03-23,2019-03-25,3323
2019-03-27,0.0010039449408740444,0.00014214508034541136,0.0006760999487383815,0.001587053506134034,0.0005873937623872182,-0.00028324428721886657,-0.0014691697367147892,0.0021429549232428865,-0.0014879990215616828,0.000586807106388154,0.0010991743308501787,0.0006518950429675482,-0.0009278958601643681,-0.0003220890505235904,0.001597588012965793,2018-03-26,2019-03-26,3321
2019-03-28,0.001235813305891181,0.0001044892885337614,0.0005341274015539085,0.0016474504541566634,0.0006853766165625253,-0.000235431132689305,-0.0016518438959079028,0.0020342161092518534,-0.0013059334968429804,0.0002578817211352899,0.0006825952792204394,0.0005960948311456893,-0.0010037685300391566,-4.300419328185912e-05,0.001436966357447326,2018-03-27,2019-03-27,3317
2019-03-29,0.0013198798531723933,0.00017754878308916207,0.0004956061730764344,0.0016196678191389828,0.000787082464989928,-0.00011403172215304137,-0.0017949842313334267,0.00216503207677655,-0.001323523904581157,8.15990741167349e-05,0.0006107158207396071,0.0006279887636033572,-0.0011123658035577298,0.00022811590458345754,0.0014495346801968536,2018-03-28,2019-03-28,3316
2019-04-01,0.001340541527064051,0.00019321885322017425,0.00047474019756175935,0.0016212503753666016,0.0007796781362511052,-0.0001403899848101692,-0.0017655463167929898,0.002095210461899801,-0.001308727297015727,0.00012166734545335724,0.0006225225178130051,0.0006011782525228596,-0.0011524500933333768,0.0001719945608063679,0.001451811313225645,2018-03-29,2019-03-29,3317
2019-04-02,0.0013943870944877683,0.00027766002285190553,0.0005281275177603059,0.0016157217065942777,0.0007933903998112477,-7.975004690410003e-05,-0.0017973884871899987,0.0021442152598642496,-0.001292682604305719,-5.80228483956892e-06,0.0005467710550720645,0.0006225311090885281,-0.0010769279207170671,0.0002361210065282221,0.0015009763523845697,2018-04-02,2019-04-01,3328
2019-04-03,0.0013278194852714186,0.00029481762855158297,0.0004879812782305628,0.0016206147442535596,0.0007514576746424151,-0.00015699977905772144,-0.0016972100069503227,0.0020161781085366107,-0.0012304236413247418,-5.141250148168295e-05,0.000573270588174517,0.0007014697280233019,-0.0011810262592478334,0.00021811076033703935,0.0015255196059611137,2018-04-03,2019-04-02,3328
2019-04-04,0.0012477233586312485,0.00017118798327200912,0.000565342582682746,0.0015174183435402427,0.000739049614080938,-0.00021326893939063775,-0.0016256243802206852,0.0019012664350590025,-0.0011393030157026015,-5.760667763763086e-05,0.000513057502777104,0.0007107636986372619,-0.0011739725785317636,0.00021028966649599845,0.0015293892967627963,2018-04-04,2019-04-03,3326
