date,intercept,train_start,train_end,n_train,liquidity_alpha,size_alpha,signal_2,sentiment_change_alpha,sentiment_exp_decay_alpha,sent_macd_alpha,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,n_nonzero_factors
2020-09-03,0.0024958523073861727,2019-09-05,2020-09-02,3720,0.0006894234519376019,-0.0,0.0,-0.0,0.0005568022381755084,-0.0,0.001168700147835584,-0.0,0.0,0.0,0.0019621873995430824,-5.090685876836611e-05,-0.0019756193729174197,0.001276167553487022,7
2020-09-04,0.0024365110337652264,2019-09-06,2020-09-03,3723,0.0007644708783933497,-0.0,0.0,-0.0,0.0005608543956919505,-0.0,0.0011655756281476481,-0.0,0.0,0.0,0.0019797377374605653,-9.827138174089305e-05,-0.0020551557431337636,0.001325251771336581,7
2020-09-08,0.0022769090811884368,2019-09-09,2020-09-04,3725,0.0006244273980247349,-0.0,0.0,-0.0,0.000443917169813572,0.0,0.0009211854194228438,-0.0,0.0,0.0,0.0020121956608777727,-5.1109657606562976e-05,-0.002363252299173287,0.0013680424758068521,7
2020-09-09,0.002341816963922959,2019-09-10,2020-09-08,3729,0.0007473606906715402,-0.0,0.0,-0.0,0.0005147753169740093,-0.0,0.0012474816298818478,-0.0,0.0,0.0,0.0021256979346363026,-8.56299432406178e-05,-0.0022220364293197544,0.0013924488690506107,7
2020-09-10,0.0022367677846297294,2019-09-11,2020-09-09,3730,0.0007317971906271924,-0.0,0.0,-0.0,0.0005545481323308763,-0.0,0.0011834183517300016,-0.0,0.0,0.0,0.00218040834453149,-7.483708477617535e-05,-0.0022674997547188565,0.001437671518097802,7
2020-09-11,0.002264335008152781,2019-09-12,2020-09-10,3738,0.0007021820058394831,-0.0,0.0,-0.0,0.0005760471016441733,-0.0,0.0011854299163783252,-0.0,0.0,0.0,0.0022396659083179274,-9.778861838427069e-05,-0.002242205279687153,0.0014985520868939018,7
2020-09-14,0.0023291170149412886,2019-09-13,2020-09-11,3735,0.0008914511806668706,-0.0,0.0,-0.0,0.0005753534035854983,-0.0,0.0012595995680730636,-0.0,0.0,0.0,0.002195683387843089,-8.746751472765935e-05,-0.002300106732199561,0.0015580712611854813,7
2020-09-15,0.002408902086444607,2019-09-16,2020-09-14,3738,0.0009390516933195994,-0.0,0.0,-0.0,0.0005754752631390255,-0.0,0.0012710326640088254,-0.0,0.0,0.0,0.0022404665389740655,-3.985780378983589e-05,-0.002334100834843183,0.0015652574294686605,7
2020-09-16,0.0023199668412434205,2019-09-17,2020-09-15,3739,0.0009335001450327865,-0.0,0.0,-0.0,0.000515270610997551,-0.0,0.0012931039046000503,-0.0,0.0,0.0,0.0022464344455435685,-0.0,-0.0023177696242242364,0.0016125986177764847,6
2020-09-17,0.0022748411492918325,2019-09-18,2020-09-16,3741,0.0009382594395709275,-0.0,0.0,-0.0,0.0004915029675119411,-0.0,0.0012941107173515007,-0.0,0.0,0.0,0.002197362839099499,-0.0,-0.0022842144839163997,0.0016094552049829558,6
2020-09-18,0.0022233372624194674,2019-09-19,2020-09-17,3743,0.0009872915086907772,-0.0,0.0,-0.0,0.0005012208497990862,-0.0,0.0012735947482470566,-0.0,0.0,0.0,0.0022306127349905683,-2.126043839121666e-05,-0.0022404883781673426,0.0016572266987275582,7
2020-09-21,0.002270642888140457,2019-09-20,2020-09-18,3746,0.00113094611046143,-0.0,0.0,-0.0,0.0004664890283247764,-0.0,0.0013070370137335725,-0.0,0.0,0.0,0.002216683353088311,-9.381794748055614e-05,-0.002257922145406697,0.0016884895367232082,7
2020-09-22,0.00227761048024165,2019-09-23,2020-09-21,3748,0.0010980753663207567,-0.0,0.0,-0.0,0.0004184271022533424,-0.0,0.001310807075153836,-0.0,0.0,0.0,0.002277695297574207,-6.3347782042442e-05,-0.002232880066470972,0.00168299241531947,7
2020-09-23,0.002244460730098082,2019-09-24,2020-09-22,3746,0.0010465288737633457,-0.0,0.0,-0.0,0.0003784574340328316,-0.0,0.0012539146106207337,-0.0,0.0,0.0,0.002324774355460388,-9.712932167524081e-06,-0.002220716633911319,0.0017482239282534148,7
2020-09-24,0.002221471008382147,2019-09-25,2020-09-23,3749,0.001014794430364486,-0.0,0.0,-0.0,0.0004191007309165779,-0.0,0.0012026228195890728,-0.0,0.0,0.0,0.002287582137083409,-2.427231047999312e-05,-0.002299625070785155,0.001725363840924306,7
2020-09-25,0.002281629724958778,2019-09-26,2020-09-24,3754,0.0010239017727728746,-0.0,0.0,-0.0,0.0004533832349120621,-0.0,0.0012528135727354205,-0.0,0.0,0.0,0.0022677454523600195,-0.00011980680772142091,-0.0022618196715813786,0.0016847030112445128,7
2020-09-28,0.00242036137750953,2019-09-27,2020-09-25,3756,0.0011112003878530569,-0.0,0.0,-0.0,0.0004172705879999043,-0.0,0.0012935538530054694,-0.0,0.0,0.0,0.0022054153921778944,-4.704041379230794e-05,-0.00237950485785,0.0016638091719354939,7
2020-09-29,0.0023901942095683392,2019-09-30,2020-09-28,3764,0.0010956558686453042,-0.0,0.0,-0.0,0.0004011438800445968,-0.0,0.001285121073584169,-0.0,0.0,0.0,0.002270430132647275,-5.7180635613925386e-06,-0.002376086750712101,0.0016838292196713377,7
2020-09-30,0.0024518763342107315,2019-10-01,2020-09-29,3767,0.001072692861149184,-0.0,0.0,-0.0,0.0004293276819222715,-0.0,0.001316757851042984,-0.0,0.0,0.0,0.002253640147242004,-6.483297836845126e-05,-0.002403135107538614,0.0016618683643812064,7
2020-10-01,0.0025194608871159734,2019-10-02,2020-09-30,3773,0.0011299873409461913,-0.0,0.0,-0.0,0.0004977361045834199,-0.0,0.0013161154295018857,-0.0,0.0,0.0,0.0022695955357361665,-2.1352460590109802e-05,-0.0024715491701112233,0.0016588963503515498,7
2020-10-02,0.002432546539193483,2019-10-03,2020-10-01,3771,0.001073859475426305,-0.0,0.0,-0.0,0.0004552183473709489,-0.0,0.0013230746844480068,-0.0,0.0,0.0,0.002319755268844063,-2.107154572452704e-05,-0.0024036021194749017,0.0016949325157059366,7
2020-10-05,0.0024647930872712213,2019-10-04,2020-10-02,3776,0.0010942391191066255,-0.0,0.0,-0.0,0.0004825656473931606,-0.0,0.001314193057910212,-0.0,0.0,0.0,0.002330294553228403,-3.749860628881662e-05,-0.0024301314192524343,0.0017200850126481947,7
2020-10-06,0.0024205283431152345,2019-10-07,2020-10-05,3775,0.0010310464260569576,-0.0,0.0,-0.0,0.0005335270837897164,0.0,0.0013169193098306164,-0.0,0.0,0.0,0.0023034556788395608,-0.0,-0.002413160963992728,0.0017089216974405994,6
2020-10-07,0.0025547015089788846,2019-10-08,2020-10-06,3770,0.0010568337766299271,-0.0,0.0,-0.0,0.0005149849189605934,0.0,0.0013300244456037641,-0.0,0.0,0.0,0.00230156590002105,-5.18990847935203e-05,-0.002426875252159781,0.0017232280933954258,7
2020-10-08,0.0025233382115113267,2019-10-09,2020-10-07,3775,0.0010273439001551575,-0.0,0.0,-0.0,0.0005109136894555778,-0.0,0.0013113531082612417,-0.0,0.0,0.0,0.002336183144662657,-6.104932843255553e-05,-0.0024053470652605088,0.001760925282358955,7
2020-10-09,0.002513963628331011,2019-10-10,2020-10-08,3778,0.0010082175360474858,-0.0,0.0,-0.0,0.0005022248114693068,0.0,0.0013148562960307282,-0.0,0.0,0.0,0.0023673310524963973,-5.416864239486798e-05,-0.0024099645602151942,0.0017555621782865834,7
2020-10-12,0.0025255505971643354,2019-10-11,2020-10-09,3784,0.0009850112840331024,-0.0,0.0,-0.0,0.00048643007851729823,0.0,0.0012928826329009237,-0.0,0.0,0.0,0.0023724529504918403,-7.158396567023408e-05,-0.0024141144964363124,0.001688272096067623,7
2020-10-13,0.0025038718715092653,2019-10-14,2020-10-12,3788,0.0010077190659772456,-0.0,0.0,-0.0,0.0004562412783018211,0.0,0.0013098427757188905,-0.0,0.0,0.0,0.0024087008700000136,-6.204682595003585e-05,-0.0024045286265568597,0.0016910733403799573,7
2020-10-14,0.002395974165315542,2019-10-15,2020-10-13,3787,0.001044487123660403,-0.0,0.0,-0.0,0.00048154700957012266,0.0,0.001353690050801705,-0.0,0.0,0.0,0.0024378508619119993,-4.383853992609066e-05,-0.0023756886819976428,0.0017053085740376518,7
2020-10-15,0.0023768639337122814,2019-10-16,2020-10-14,3790,0.0010216531543477266,-0.0,0.0,0.0,0.0004653747474172847,0.0,0.0013607682353656597,-0.0,0.0,0.0,0.0024534817380768457,-1.5802184641711177e-05,-0.0023672074186338195,0.0017043584632309738,7
2020-10-16,0.0023223488107004006,2019-10-17,2020-10-15,3789,0.0009863667123591944,-0.0,0.0,0.0,0.00045572832182666517,0.0,0.0013638427461163962,-0.0,0.0,0.0,0.002431255350291284,-0.0,-0.0023231017985822634,0.0017104529592584317,6
2020-10-19,0.002300461133464368,2019-10-18,2020-10-16,3790,0.0010705658109259261,-0.0,0.0,-0.0,0.00042632115943187185,0.0,0.0013309258853890324,-0.0,0.0,0.0,0.002392305667366952,-0.0,-0.002280529018769201,0.0017386885074110322,6
2020-10-20,0.0022852021352834737,2019-10-21,2020-10-19,3792,0.0010207504196357846,-0.0,0.0,0.0,0.0004208101306319642,0.0,0.0013234073773303863,-0.0,0.0,0.0,0.00241658653905581,-0.0,-0.0022723805985510577,0.0017427141265119093,6
2020-10-21,0.0023250845256661415,2019-10-22,2020-10-20,3784,0.0009708230649086186,-0.0,0.0,0.0,0.0003782847808564249,0.0,0.0013150557003569993,-0.0,0.0,0.0,0.002460221143355413,-2.676798278945905e-06,-0.0022270778583345324,0.0017497676917978483,7
2020-10-22,0.0023054844551490946,2019-10-23,2020-10-21,3784,0.0009694187206099233,-0.0,0.0,0.0,0.0003485640004039839,0.0,0.0012933761937884251,-0.0,0.0,0.0,0.0024425794699365253,-0.0,-0.002216230790328243,0.0017442519932801379,6
2020-10-23,0.0022196537002104537,2019-10-24,2020-10-22,3780,0.0008209807173045972,-0.0,0.0,0.0,0.0003580230362890824,0.0,0.0012248155751074493,-0.0,0.0,0.0,0.0024326174691358398,-0.0,-0.0021279239589327196,0.0016404822796039018,6
2020-10-26,0.0020660773743422754,2019-10-25,2020-10-23,3780,0.0007441072107490636,-0.0,0.0,0.0,0.00036416470419733276,0.0,0.0012084494275296231,-0.0,0.0,0.0,0.00248745390428526,-0.0,-0.0024002473085481912,0.0016134784535927365,6
2020-10-27,0.0019920456692279903,2019-10-28,2020-10-26,3786,0.0008085970723062672,-0.0,0.0,0.0,0.00029732248131970635,0.0,0.0012020914025439625,-0.0,0.0,0.0,0.0024579589646328286,-0.0,-0.0023818625052607306,0.0015676317507065263,6
2020-10-28,0.0019058795365031337,2019-10-29,2020-10-27,3784,0.0008186714407751832,-0.0,0.0,-0.0,0.00026395458314654787,0.0,0.0011127117514772823,-0.0,0.0,0.0,0.002448537869288349,-0.0,-0.0022739066595520944,0.0016079552506946542,6
2020-10-29,0.0019425431818468199,2019-10-30,2020-10-28,3786,0.0008456579110169457,-0.0,0.0,-0.0,0.00027504797555632084,-0.0,0.0011700797770528208,-0.0,0.0,0.0,0.0024915930799968753,-0.0,-0.0022371166697820986,0.0016208189284386268,6
2020-10-30,0.001919455837100812,2019-10-31,2020-10-29,3792,0.0007192541478859222,-0.0,0.0,-0.0,0.00029004996434047104,0.0,0.0011347138073770934,-0.0,0.0,0.0,0.002499484884692252,-0.0,-0.00223187108898101,0.001646838417812959,6
2020-11-02,0.0019532090798624066,2019-11-01,2020-10-30,3797,0.000700158702604607,-0.0,0.0,-0.0,0.0002710735980968148,0.0,0.0011962754847510883,-0.0,0.0,0.0,0.002524091797661395,-0.0,-0.0021699894132438426,0.0016789940331599564,6
2020-11-03,0.002099569405416946,2019-11-04,2020-11-02,3805,0.0006402447605192698,-0.0,0.0,-0.0,0.0003091015878877126,0.0,0.0013560102001275076,-0.0,0.0,0.0,0.0026694540940984174,-0.0,-0.0021046569754242794,0.0017444467233576721,6
2020-11-04,0.0021446459234070975,2019-11-05,2020-11-03,3802,0.0006303266373899172,-0.0,0.0,-0.0,0.00034000861317226,-0.0,0.0014032396945193029,-0.0,0.0,0.0,0.002736212302660151,-0.0,-0.002135050221903052,0.0017098535468807582,6
2020-11-05,0.0022134964393656946,2019-11-06,2020-11-04,3803,0.0006066159102737995,-0.0,0.0,-0.0,0.0002819020711149042,-0.0,0.0013425271039888397,-0.0,0.0,0.0,0.002741216123085104,-0.0,-0.0020715829979480217,0.0016545537573194056,6
2020-11-06,0.002274584146632036,2019-11-07,2020-11-05,3806,0.0005549305908967076,-0.0,-0.0,-0.0,0.00025769709000010094,0.0,0.0012901574841789254,-0.0,0.0,0.0,0.002611580857989365,-0.0,-0.002033887808371138,0.0016603380821236273,6
2020-11-09,0.0022717458134033663,2019-11-08,2020-11-06,3805,0.0005251166373607612,-0.0,0.0,-0.0,0.0002702129202005212,0.0,0.0013897541627147572,-0.0,0.0,0.0,0.0025162418895833105,-0.0,-0.0019729158589345546,0.0016818390226823374,6
2020-11-10,0.0022341915376773783,2019-11-11,2020-11-09,3816,0.0004328385629173093,-0.0,0.0,-0.0,0.00026664030836147975,0.0,0.0014143479330814357,-0.0,0.0,0.0,0.002534300294922577,-0.0,-0.0019274120785266254,0.0016850781903867953,6
2020-11-11,0.0022896848393529393,2019-11-12,2020-11-10,3817,0.0004436856013044616,-0.0,-0.0,-0.0,0.0002756620715476849,0.0,0.0014410340019881673,-0.0,0.0,0.0,0.0025587339210064427,-0.0,-0.0019372082470441637,0.0016722454691867731,6
2020-11-12,0.002309374368334517,2019-11-13,2020-11-11,3816,0.00045957393443410834,-0.0,-0.0,-0.0,0.0002807155123963883,0.0,0.0014171580122643137,-0.0,0.0,0.0,0.0025389423582948298,-0.0,-0.001954784208857616,0.0016969465719957593,6
2020-11-13,0.002346565544502961,2019-11-14,2020-11-12,3814,0.00042885036780887937,-0.0,-0.0,-0.0,0.0002784855362280621,0.0,0.0013770115422936835,-0.0,0.0,0.0,0.0025706253914772395,-0.0,-0.001974072513267996,0.0017429917062579136,6
2020-11-16,0.0023235051547826247,2019-11-15,2020-11-13,3812,0.0004891946568468061,-0.0,-0.0,-0.0,0.000254420787747498,0.0,0.0013264386586701181,-0.0,0.0,0.0,0.0025351149312684562,-0.0,-0.0019790872847986105,0.00177779029401342,6
2020-11-17,0.0022968807150025162,2019-11-18,2020-11-16,3816,0.0005104831888171714,-0.0,-0.0,-0.0,0.0002567428179009907,0.0,0.0013288249759687758,-0.0,0.0,0.0,0.002534888298572746,-0.0,-0.0020275312907982583,0.0017711590143373538,6
2020-11-18,0.0022749597354355645,2019-11-19,2020-11-17,3822,0.0006314611104883487,-0.0,-0.0,-0.0,0.000353104287512711,0.0,0.0013846708659516432,-0.0,0.0,0.0,0.002437626282954813,-0.0,-0.0018533638387091315,0.0017442557678752973,6
2020-11-19,0.002342901225562868,2019-11-20,2020-11-18,3822,0.0006639051812168547,-0.0,-0.0,-0.0,0.00035206866030434097,0.0,0.0013686478904491248,-0.0,0.0,0.0,0.0024370556892526953,-0.0,-0.0018441364478631976,0.001779202827787497,6
2020-11-20,0.0023051950641950095,2019-11-21,2020-11-19,3826,0.0006353083946291847,-0.0,-0.0,-0.0,0.00031864271474807827,0.0,0.0013604138966037955,-0.0,0.0,0.0,0.00234889314032222,-0.0,-0.001811644601710608,0.0017693918051585348,6
2020-11-23,0.002350795750130798,2019-11-22,2020-11-20,3831,0.000727504074124884,-0.0,-0.0,-0.0,0.0003519536074726635,0.0,0.0013013257574872553,-0.0,0.0,0.0,0.0023389195456259672,-0.0,-0.0018509576740640724,0.0018686644250747039,6
2020-11-24,0.002420336561659636,2019-11-25,2020-11-23,3838,0.0007180582737062712,-0.0,-0.0,-0.0,0.00035904697977989347,0.0,0.0012440206834452695,-0.0,0.0,0.0,0.0023061377234895567,-0.0,-0.0018411090964771282,0.001848050098210891,6
2020-11-25,0.0024334665963834387,2019-11-26,2020-11-24,3843,0.0007873497957966355,-0.0,-0.0,-0.0,0.0003611646285333712,0.0,0.0012347948671434473,-0.0,0.0,0.0,0.0023102161898729246,-0.0,-0.0018515141744908665,0.001863186349543875,6
2020-11-27,0.0024315253318491097,2019-11-27,2020-11-25,3849,0.000741282382193342,-0.0,0.0,-0.0,0.0003969716429923455,-0.0,0.001271796429590385,-0.0,0.0,0.0,0.0023678447601955905,-0.0,-0.0018524682164707267,0.001812075086902588,6
2020-11-30,0.00244043092525523,2019-11-29,2020-11-27,3852,0.0007138457345870723,-0.0,0.0,-0.0,0.00040715100169773323,0.0,0.0012960057230681722,-0.0,0.0,0.0,0.0023575634736927257,-0.0,-0.0018404417026498584,0.0017961254181149719,6
2020-12-01,0.0025254577041077817,2019-12-02,2020-11-30,3855,0.0007746462362700277,-0.0,0.0,-0.0,0.00034952051856902526,0.0,0.0012459586812806414,-0.0,0.0,0.0,0.0023889750669073475,-0.0,-0.0018744673352145004,0.001826906254105787,6
2020-12-02,0.0025742134954414384,2019-12-03,2020-12-01,3859,0.000804656676703147,-0.0,0.0,-0.0,0.00028990011580770224,0.0,0.0012555254585248532,-0.0,0.0,0.0,0.0023466579206904013,-0.0,-0.0018290572446343935,0.0018524788250378016,6
2020-12-03,0.002556877015212263,2019-12-04,2020-12-02,3862,0.000851109330972365,-0.0,0.0,-0.0,0.00031535836572356337,0.0,0.001264278240811087,-0.0,0.0,0.0,0.0023524952396819093,-1.1079506843343352e-05,-0.001793301423607942,0.0018797872192053795,7
2020-12-04,0.002585067428269686,2019-12-05,2020-12-03,3865,0.0008740045861730202,-0.0,0.0,-0.0,0.0003347137586803651,0.0,0.0012578299309940109,-0.0,0.0,0.0,0.0023647473039202717,-2.7709537529535438e-05,-0.001804282442237998,0.0019376845142632254,7
2020-12-07,0.002534117984000997,2019-12-06,2020-12-04,3867,0.0009178768179070906,-0.0,0.0,-0.0,0.0003404359743946483,0.0,0.0012382755365264117,-0.0,0.0,0.0,0.002348503013526389,-2.1520497059225803e-06,-0.0018453266348014388,0.0019394390477239286,7
2020-12-08,0.0025555915524881354,2019-12-09,2020-12-07,3876,0.0009195559581390159,-0.0,0.0,-0.0,0.00035470667772010604,0.0,0.0012491252610361526,-0.0,0.0,0.0,0.0023179409893462504,-3.748104461924452e-05,-0.0018095665966466395,0.001966200805511408,7
2020-12-09,0.0024843831730971444,2019-12-10,2020-12-08,3875,0.0008559297273900048,-0.0,0.0,-0.0,0.0003641066268271035,0.0,0.001268856701842669,-0.0,0.0,0.0,0.002335491210296962,-3.6692396949948227e-05,-0.0017816785073899058,0.001996742297087579,7
2020-12-10,0.00244361356211942,2019-12-11,2020-12-09,3882,0.0009047809149547317,-0.0,0.0,-0.0,0.00035910553252533706,0.0,0.0012728492684947188,-0.0,0.0,0.0,0.002378228675264466,-3.1001026940535825e-05,-0.0017361344805779304,0.002046983588915568,7
2020-12-11,0.002386200603444998,2019-12-12,2020-12-10,3886,0.00087506128405135,-0.0,0.0,-0.0,0.00035392079134198063,0.0,0.001287634577756966,-0.0,0.0,0.0,0.0023763132043674736,-4.168954204391553e-05,-0.0017385946568167214,0.002020271364504165,7
2020-12-14,0.0024122084703415087,2019-12-13,2020-12-11,3889,0.0009297765357381974,-0.0,0.0,-0.0,0.000363788956502116,0.0,0.001288140696603425,-0.0,0.0,0.0,0.002393292367044727,-0.0,-0.0017735414292750435,0.002043502146595867,6
2020-12-15,0.0024114860101308827,2019-12-16,2020-12-14,3891,0.0008260514608421445,-0.0,0.0,-0.0,0.000366395087670259,0.0,0.0012965552187110092,-0.0,0.0,0.0,0.002420004582662705,-0.0,-0.001742540387514383,0.002027638074047902,6
2020-12-16,0.002412506160868689,2019-12-17,2020-12-15,3890,0.0008108872789673981,-0.0,0.0,-0.0,0.0003654066167620835,0.0,0.0012841698999560215,-0.0,0.0,0.0,0.00242053417899102,-0.0,-0.0017110302098594411,0.002040859688970677,6
2020-12-17,0.0024027961776035074,2019-12-18,2020-12-16,3895,0.0008297824035114585,-0.0,0.0,-0.0,0.0003820510004852675,0.0,0.0012964119929651787,-0.0,0.0,0.0,0.002413478466300369,-0.0,-0.0017264441843093086,0.0020146698025220013,6
2020-12-18,0.0023565960769283494,2019-12-19,2020-12-17,3899,0.000875346604159502,-0.0,0.0,-0.0,0.0003875801396140825,0.0,0.0013321693669997164,-0.0,0.0,0.0,0.0023831536412594954,-4.876876145997303e-05,-0.0017005384648960014,0.0020197965684036344,7
2020-12-21,0.0023297179099037927,2019-12-20,2020-12-18,3903,0.0008076963537916431,-0.0,0.0,-0.0,0.0003938431472952094,0.0,0.0013691180838577427,-0.0,0.0,0.0,0.0023887543593811636,-8.342135200249491e-05,-0.0017166092618958175,0.001979289556472148,7
2020-12-22,0.0023128128061094522,2019-12-23,2020-12-21,3903,0.0007629787033573214,-0.0,0.0,-0.0,0.00037528611591083574,-0.0,0.0013672456294725134,-0.0,0.0,0.0,0.0024102363774816207,-0.00010000099935334559,-0.0016929614783216416,0.001957870538629342,7
2020-12-23,0.002315250535487761,2019-12-24,2020-12-22,3896,0.0007956803681305945,-0.0,0.0,-0.0,0.00039969703823476525,-0.0,0.0013836644354021964,-0.0,0.0,0.0,0.002391454750137556,-9.499534359973798e-05,-0.0017097302057618488,0.002008649151785001,7
2020-12-24,0.0023222647505613723,2019-12-26,2020-12-23,3903,0.000771999846234075,-0.0,0.0,-0.0,0.0004173265077419471,-0.0,0.0013862218356153996,-0.0,0.0,0.0,0.002375645421146119,-8.791004221449686e-05,-0.0016955937397420033,0.0019988905528570693,7
2020-12-28,0.0023885270944070084,2019-12-27,2020-12-24,3898,0.0007786279625032662,-0.0,0.0,-0.0,0.00044847204592889274,-0.0,0.0014012757793802966,-0.0,0.0,0.0,0.002383269753188485,-0.00020569248591515191,-0.0016842770881833416,0.0019853492517866215,7
2020-12-29,0.002404397933220466,2019-12-30,2020-12-28,3905,0.0007883973335627373,-0.0,0.0,-0.0,0.0004388960501684224,-0.0,0.0013911586970516848,-0.0,0.0,0.0,0.0023837127360268134,-0.00018267256028845185,-0.0016864357324600178,0.0019658601446279995,7
2020-12-30,0.002411667383232455,2019-12-31,2020-12-29,3910,0.0008116067199285196,-0.0,0.0,-0.0,0.0004325224789935185,0.0,0.0013970478138969516,-0.0,0.0,0.0,0.0023697150896228787,-0.0002074335836869049,-0.0016921768355725375,0.001962126676013184,7
2020-12-31,0.002371486639838893,2020-01-02,2020-12-30,3909,0.0007965271446443582,-0.0,0.0,-0.0,0.00041177722965907653,-0.0,0.0013880226717311861,-0.0,0.0,0.0,0.002388041533886992,-0.00020980830706152187,-0.0016767876911750602,0.0020033830045474406,7
2021-01-04,0.00235674139206977,2020-01-03,2020-12-31,3908,0.000816727723895562,-0.0,0.0,-0.0,0.0004187772634315899,-0.0,0.001389274123691736,-0.0,0.0,0.0,0.0023645474438017894,-0.00018995235271106677,-0.0016888333771355583,0.002013604420892737,7
2021-01-05,0.002366429856336401,2020-01-06,2021-01-04,3911,0.0008023348177085394,-0.0,0.0,-0.0,0.00039712341135970887,-0.0,0.0013759924765753843,-0.0,0.0,0.0,0.002325753699471363,-0.00016789562999636908,-0.0017127813455786655,0.002009533472204408,7
2021-01-06,0.0023740836865464264,2020-01-07,2021-01-05,3911,0.0007507291272490138,-0.0,-0.0,-0.0,0.00041220129545143557,-0.0,0.001350113292672114,-0.0,0.0,0.0,0.0022521107683027134,-0.00018580686678750595,-0.0016493142018833115,0.002025761874410637,7
2021-01-07,0.0024494642096658855,2020-01-08,2021-01-06,3914,0.0007701943322740326,-0.0,-0.0,-0.0,0.00045162629715591484,-0.0,0.0013517023154876516,-0.0,0.0,-0.0,0.0021941973470456684,-9.17079118395562e-05,-0.0016239446870961061,0.001967421329823013,7
2021-01-08,0.002473220517732405,2020-01-09,2021-01-07,3921,0.0008436505209425305,-0.0,-0.0,-0.0,0.0005028663146971587,-0.0,0.001304794804020302,-0.0,0.0,-0.0,0.0021117519731792505,-0.00012011550475385542,-0.0015624331955097722,0.0019513579421825405,7
2021-01-11,0.002442779050409527,2020-01-10,2021-01-08,3912,0.0008182411398239901,-0.0,-0.0,-0.0,0.0005308311539241848,0.0,0.0013667351871167932,-0.0,0.0,-0.0,0.002090481186654515,-0.0001300950806339745,-0.0015775704408178682,0.0019732836058441628,7
2021-01-12,0.0023964699657977795,2020-01-13,2021-01-11,3915,0.0007664459234083068,-0.0,-0.0,-0.0,0.0005555965052249356,0.0,0.0013694852497773936,-0.0,0.0,-0.0,0.0020767630072151466,-0.00014954449994288659,-0.0015390159697851124,0.001964502998069563,7
2021-01-13,0.002456074069303824,2020-01-14,2021-01-12,3918,0.0007256211049752707,-0.0,-0.0,-0.0,0.0005842327250572826,0.0,0.001327965153017155,-0.0,0.0,-0.0,0.0021072400331067914,-9.677166230519422e-05,-0.0016061158541779029,0.00197535564182489,7
2021-01-14,0.002420164641547832,2020-01-15,2021-01-13,3918,0.0007919081047003621,-0.0,-0.0,-0.0,0.0006180223071323527,0.0,0.0013231695721002649,-0.0,0.0,-0.0,0.0020123000771005545,-6.75721093389463e-05,-0.0016237702768269974,0.001973381174185354,7
2021-01-15,0.00236574576531873,2020-01-16,2021-01-14,3919,0.0008009701642537565,-0.0,-0.0,-0.0,0.0006070742827042629,0.0,0.0013383301659033735,-0.0,0.0,-0.0,0.0020209789092780874,-4.934167740355855e-05,-0.0016323567975373321,0.0020248732767483403,7
2021-01-19,0.0024043262233372524,2020-01-17,2021-01-15,3920,0.000813246569420292,-0.0,-0.0,-0.0,0.0005914507730900071,0.0,0.0013368623616603114,-0.0,0.0,-0.0,0.002025563247359084,-0.0,-0.0016685025836995053,0.002033037021180702,6
2021-01-20,0.002493195798231668,2020-01-21,2021-01-19,3919,0.0008125114483460778,-0.0,-0.0,-0.0,0.0005633818733438505,0.0,0.0013820114743436065,-0.0,0.0,-0.0,0.002090009222568843,-0.0,-0.0015929983259080393,0.0020068101504507768,6
2021-01-21,0.002463401883678843,2020-01-22,2021-01-20,3920,0.0007994428183820389,-0.0,-0.0,-0.0,0.0005506640935241876,0.0,0.0013571205814241357,-0.0,0.0,-0.0,0.002142719610122931,-0.0,-0.001552033809558916,0.0020242367298516787,6
2021-01-22,0.0024469251665416316,2020-01-23,2021-01-21,3924,0.0007371546276429459,-0.0,-0.0,-0.0,0.00048788821583644563,0.0,0.0013288182488729898,-0.0,0.0,-0.0,0.0021040623183911458,-0.0,-0.0015695639599446946,0.0019636045821947736,6
2021-01-25,0.0025166883861031664,2020-01-24,2021-01-22,3923,0.0007015762820920568,-0.0,0.0,-0.0,0.0004897498029186574,0.0,0.0013003218558743294,-0.0,0.0,-0.0,0.002064161360314498,-0.0,-0.0015647434584540932,0.0018892781873261642,6
2021-01-26,0.002530468014694575,2020-01-27,2021-01-25,3929,0.0007116049063931265,-0.0,0.0,-0.0,0.0004499429447630899,0.0,0.001298273865364071,-0.0,0.0,-0.0,0.0020981721859847898,-0.0,-0.0014927956553580043,0.0018666100089654455,6
2021-01-27,0.0024254012587353185,2020-01-28,2021-01-26,3926,0.0007493364242131092,-0.0,0.0,-0.0,0.00043950390987085753,0.0,0.0013483824033490002,-0.0,0.0,-0.0,0.002024151916240118,-0.0,-0.0014715564982740103,0.0019070058201560611,6
2021-01-28,0.0024403644687198086,2020-01-29,2021-01-27,3933,0.0007426232268894634,-0.0,0.0,-0.0,0.0003997938715440741,0.0,0.001400369697775723,-0.0,0.0,-0.0,0.0020715144410644384,-0.0,-0.001431285730815312,0.0019480888785638518,6
2021-01-29,0.002310667625401493,2020-01-30,2021-01-28,3933,0.0007128983985417039,-0.0,-0.0,-0.0,0.0002990961285940771,0.0,0.0013379471877203032,-0.0,0.00011100415084126985,-0.0,0.0021281753247184244,-0.0,-0.0014679058261210902,0.0019865003080428755,7
